CUSTNO,ASSO,COMPETITOR,PURDATE,GENDER,AGE,AREA,FREQ,MNAME,JOINMONTH
02646,C,C03,201511.0,,,,,,
02646,C,C03,201512.0,,,,,,
02648,B,B01,201511.0,,,,,,
02650,B,B01,201512.0,,,,,,
02650,C,C03,201511.0,,,,,,
02651,A,A01,201504.0,,,,,,
02655,A,A01,201502.0,,,,,,
02655,A,A01,201503.0,,,,,,
02655,A,A01,201507.0,,,,,,
02655,A,A01,201508.0,,,,,,
02655,B,B01,201502.0,,,,,,
02655,B,B01,201503.0,,,,,,
02655,B,B01,201504.0,,,,,,
02655,B,B01,201505.0,,,,,,
02655,B,B01,201506.0,,,,,,
02655,B,B01,201508.0,,,,,,
02655,B,B01,201509.0,,,,,,
02655,B,B01,201510.0,,,,,,
02656,A,A02,201508.0,,,,,,
02656,C,C01,201501.0,,,,,,
02656,C,C01,201505.0,,,,,,
02656,C,C01,201507.0,,,,,,
02656,C,C02,201507.0,,,,,,
02660,C,C02,201508.0,,,,,,
02660,C,C02,201509.0,,,,,,
02661,A,A01,201503.0,,,,,,
02661,A,A01,201504.0,,,,,,
02661,A,A01,201506.0,,,,,,
02661,A,A01,201508.0,,,,,,
02661,A,A01,201512.0,,,,,,
02661,B,B01,201502.0,,,,,,
02661,B,B01,201505.0,,,,,,
02661,B,B01,201508.0,,,,,,
02664,A,A02,201511.0,,,,,,
02664,C,C03,201512.0,,,,,,
02665,A,A01,201509.0,,,,,,
02665,B,B01,201501.0,,,,,,
02665,B,B01,201502.0,,,,,,
02665,B,B01,201504.0,,,,,,
02665,B,B01,201505.0,,,,,,
02665,B,B01,201507.0,,,,,,
02665,B,B01,201508.0,,,,,,
02665,B,B01,201509.0,,,,,,
02665,B,B01,201510.0,,,,,,
02665,B,B01,201511.0,,,,,,
02667,A,A01,201510.0,,,,,,
02667,A,A01,201511.0,,,,,,
02667,A,A02,201510.0,,,,,,
02667,B,B02,201501.0,,,,,,
02667,B,B02,201506.0,,,,,,
02678,B,B02,201501.0,,,,,,
02684,A,A01,201512.0,,,,,,
02685,A,A02,201511.0,,,,,,
02694,B,B01,201504.0,,,,,,
02695,B,B02,201501.0,,,,,,
02696,B,B01,201505.0,,,,,,
02696,B,B01,201507.0,,,,,,
02696,B,B01,201511.0,,,,,,
02696,C,C01,201503.0,,,,,,
02696,C,C01,201505.0,,,,,,
02697,A,A01,201503.0,,,,,,
02697,A,A01,201504.0,,,,,,
02697,A,A01,201505.0,,,,,,
02697,A,A01,201506.0,,,,,,
02697,A,A01,201507.0,,,,,,
02697,A,A01,201511.0,,,,,,
02697,B,B01,201504.0,,,,,,
02697,B,B01,201505.0,,,,,,
02697,B,B01,201506.0,,,,,,
02697,B,B01,201508.0,,,,,,
02697,B,B01,201511.0,,,,,,
02697,B,B02,201511.0,,,,,,
02701,B,B01,201503.0,,,,,,
02701,B,B01,201511.0,,,,,,
02701,C,C02,201508.0,,,,,,
02705,B,B02,201501.0,,,,,,
02707,B,B01,201506.0,,,,,,
02707,C,C03,201501.0,,,,,,
02707,C,C03,201504.0,,,,,,
02707,C,C03,201506.0,,,,,,
02707,C,C03,201507.0,,,,,,
02707,C,C03,201511.0,,,,,,
02707,C,C03,201512.0,,,,,,
02709,C,C03,201506.0,,,,,,
02710,A,A01,201501.0,,,,,,
02710,B,B01,201501.0,,,,,,
02710,B,B02,201503.0,,,,,,
02710,C,C03,201507.0,,,,,,
02712,B,B01,201506.0,,,,,,
02712,B,B01,201510.0,,,,,,
02713,B,B01,201501.0,,,,,,
02713,B,B01,201502.0,,,,,,
02713,B,B01,201510.0,,,,,,
02713,C,C03,201506.0,,,,,,
02713,C,C03,201507.0,,,,,,
02713,C,C03,201508.0,,,,,,
02715,B,B01,201501.0,,,,,,
02715,B,B01,201510.0,,,,,,
02715,B,B02,201503.0,,,,,,
02724,A,A02,201503.0,,,,,,
02725,A,A01,201503.0,,,,,,
02725,A,A01,201511.0,,,,,,
02727,C,C03,201501.0,,,,,,
02727,C,C03,201502.0,,,,,,
02727,C,C03,201503.0,,,,,,
02727,C,C03,201504.0,,,,,,
02731,B,B01,201503.0,,,,,,
02731,B,B01,201507.0,,,,,,
02731,B,B01,201512.0,,,,,,
02732,A,A01,201510.0,,,,,,
02733,A,A01,201511.0,,,,,,
02733,B,B01,201504.0,,,,,,
02733,B,B01,201511.0,,,,,,
02733,B,B01,201512.0,,,,,,
02733,B,B02,201501.0,,,,,,
02733,B,B02,201506.0,,,,,,
02733,B,B02,201511.0,,,,,,
02734,A,A01,201504.0,,,,,,
02734,A,A01,201508.0,,,,,,
02734,A,A02,201508.0,,,,,,
02734,C,C01,201502.0,,,,,,
02734,C,C01,201506.0,,,,,,
02734,C,C01,201507.0,,,,,,
02734,C,C01,201510.0,,,,,,
02734,C,C01,201512.0,,,,,,
02736,A,A01,201502.0,,,,,,
02736,A,A01,201508.0,,,,,,
02736,A,A01,201510.0,,,,,,
02736,A,A01,201511.0,,,,,,
02736,A,A02,201506.0,,,,,,
02736,B,B01,201504.0,,,,,,
02736,B,B01,201506.0,,,,,,
02736,B,B01,201508.0,,,,,,
02736,B,B01,201509.0,,,,,,
02736,B,B01,201510.0,,,,,,
02736,B,B01,201511.0,,,,,,
02736,B,B01,201512.0,,,,,,
02736,B,B02,201506.0,,,,,,
02736,B,B02,201508.0,,,,,,
02736,B,B02,201510.0,,,,,,
02736,B,B02,201511.0,,,,,,
02737,A,A01,201508.0,,,,,,
02737,B,B01,201509.0,,,,,,
02737,B,B01,201510.0,,,,,,
02737,B,B02,201506.0,,,,,,
02741,A,A02,201504.0,,,,,,
02741,B,B01,201504.0,,,,,,
02741,B,B01,201506.0,,,,,,
02741,C,C01,201501.0,,,,,,
02742,A,A02,201512.0,,,,,,
02743,B,B01,201512.0,,,,,,
02744,B,B01,201501.0,,,,,,
02744,B,B01,201502.0,,,,,,
02744,B,B01,201505.0,,,,,,
02744,B,B01,201506.0,,,,,,
02747,A,A01,201502.0,,,,,,
02751,A,A02,201503.0,,,,,,
02755,B,B01,201510.0,,,,,,
02758,B,B02,201503.0,,,,,,
02759,A,A02,201508.0,,,,,,
02761,B,B01,201506.0,,,,,,
02761,C,C03,201511.0,,,,,,
02768,A,A01,201502.0,,,,,,
02768,A,A01,201504.0,,,,,,
02768,A,A01,201507.0,,,,,,
02768,A,A01,201509.0,,,,,,
02768,A,A01,201512.0,,,,,,
02774,A,A01,201504.0,,,,,,
02774,A,A01,201506.0,,,,,,
02774,A,A02,201501.0,,,,,,
02774,A,A02,201504.0,,,,,,
02774,A,A02,201511.0,,,,,,
02774,B,B01,201503.0,,,,,,
02774,B,B01,201504.0,,,,,,
02774,B,B01,201505.0,,,,,,
02774,B,B01,201506.0,,,,,,
02774,B,B01,201507.0,,,,,,
02774,B,B01,201508.0,,,,,,
02774,B,B01,201509.0,,,,,,
02774,B,B01,201511.0,,,,,,
02774,B,B01,201512.0,,,,,,
02775,B,B01,201502.0,,,,,,
02775,B,B01,201503.0,,,,,,
02775,B,B01,201504.0,,,,,,
02775,B,B02,201502.0,,,,,,
02775,C,C01,201501.0,,,,,,
02775,C,C01,201502.0,,,,,,
02775,C,C01,201503.0,,,,,,
02777,B,B01,201501.0,,,,,,
02777,B,B01,201508.0,,,,,,
02777,B,B02,201507.0,,,,,,
02777,B,B02,201508.0,,,,,,
02778,A,A01,201511.0,,,,,,
02778,B,B02,201509.0,,,,,,
02778,B,B02,201510.0,,,,,,
02778,B,B02,201511.0,,,,,,
02778,B,B02,201512.0,,,,,,
02779,B,B01,201507.0,,,,,,
02779,B,B01,201508.0,,,,,,
02779,B,B01,201509.0,,,,,,
02779,B,B01,201510.0,,,,,,
02779,B,B01,201511.0,,,,,,
02779,B,B01,201512.0,,,,,,
02780,A,A01,201501.0,,,,,,
02780,A,A01,201503.0,,,,,,
02780,A,A01,201505.0,,,,,,
02780,A,A01,201507.0,,,,,,
02780,A,A01,201508.0,,,,,,
02780,A,A01,201510.0,,,,,,
02780,A,A01,201511.0,,,,,,
02780,A,A01,201512.0,,,,,,
02780,A,A02,201510.0,,,,,,
02780,B,B02,201501.0,,,,,,
02780,B,B02,201502.0,,,,,,
02780,B,B02,201503.0,,,,,,
02780,B,B02,201506.0,,,,,,
02780,B,B02,201507.0,,,,,,
02780,B,B02,201508.0,,,,,,
02780,B,B02,201509.0,,,,,,
02780,B,B02,201510.0,,,,,,
02780,B,B02,201511.0,,,,,,
02780,B,B02,201512.0,,,,,,
02794,A,A01,201501.0,,,,,,
02794,A,A01,201502.0,,,,,,
02794,A,A01,201503.0,,,,,,
02794,A,A01,201504.0,,,,,,
02794,A,A01,201505.0,,,,,,
02794,A,A01,201506.0,,,,,,
02794,A,A01,201511.0,,,,,,
02794,A,A01,201512.0,,,,,,
02794,A,A02,201509.0,,,,,,
02794,B,B01,201501.0,,,,,,
02794,B,B02,201501.0,,,,,,
02794,B,B02,201502.0,,,,,,
02800,A,A01,201501.0,,,,,,
02800,A,A01,201512.0,,,,,,
02800,A,A02,201502.0,,,,,,
02800,A,A02,201506.0,,,,,,
02800,B,B02,201501.0,,,,,,
02800,B,B02,201503.0,,,,,,
02805,B,B01,201508.0,,,,,,
02805,C,C03,201501.0,,,,,,
02807,C,C01,201501.0,,,,,,
02807,C,C01,201502.0,,,,,,
02807,C,C01,201503.0,,,,,,
02807,C,C01,201505.0,,,,,,
02816,A,A02,201501.0,,,,,,
02816,B,B02,201504.0,,,,,,
02818,A,A02,201511.0,,,,,,
02818,B,B01,201501.0,,,,,,
02818,B,B02,201512.0,,,,,,
02818,C,C03,201504.0,,,,,,
02818,C,C03,201506.0,,,,,,
02818,C,C03,201507.0,,,,,,
02818,C,C03,201510.0,,,,,,
02818,C,C03,201512.0,,,,,,
02819,B,B01,201501.0,,,,,,
02819,B,B01,201507.0,,,,,,
02820,A,A02,201509.0,,,,,,
02821,A,A01,201501.0,,,,,,
02821,A,A01,201502.0,,,,,,
02821,A,A01,201510.0,,,,,,
02821,A,A01,201511.0,,,,,,
02827,A,A01,201508.0,,,,,,
02827,B,B01,201510.0,,,,,,
02828,B,B01,201505.0,,,,,,
02828,B,B01,201506.0,,,,,,
02829,A,A01,201501.0,,,,,,
02829,B,B01,201503.0,,,,,,
02829,B,B02,201510.0,,,,,,
02832,A,A01,201501.0,,,,,,
02832,A,A01,201503.0,,,,,,
02832,A,A01,201504.0,,,,,,
02832,A,A01,201505.0,,,,,,
02832,A,A01,201506.0,,,,,,
02832,A,A01,201507.0,,,,,,
02832,A,A01,201508.0,,,,,,
02832,A,A01,201509.0,,,,,,
02832,A,A01,201510.0,,,,,,
02832,B,B01,201508.0,,,,,,
02832,B,B01,201509.0,,,,,,
02835,A,A02,201512.0,,,,,,
02835,B,B01,201505.0,,,,,,
02835,B,B01,201507.0,,,,,,
02835,C,C03,201504.0,,,,,,
02835,C,C03,201505.0,,,,,,
02836,A,A02,201506.0,,,,,,
02836,B,B01,201508.0,,,,,,
02836,B,B02,201508.0,,,,,,
02838,B,B02,201511.0,,,,,,
02838,B,B02,201512.0,,,,,,
02838,C,C02,201502.0,,,,,,
02838,C,C02,201504.0,,,,,,
02838,C,C02,201505.0,,,,,,
02838,C,C02,201508.0,,,,,,
02838,C,C02,201509.0,,,,,,
02839,C,C01,201505.0,,,,,,
02843,A,A01,201502.0,,,,,,
02843,A,A02,201501.0,,,,,,
02843,A,A02,201502.0,,,,,,
02843,A,A02,201508.0,,,,,,
02843,A,A02,201509.0,,,,,,
02846,B,B01,201506.0,,,,,,
02849,C,C01,201504.0,,,,,,
02849,C,C02,201505.0,,,,,,
02849,C,C02,201507.0,,,,,,
02849,C,C02,201508.0,,,,,,
02850,A,A01,201511.0,,,,,,
02850,A,A01,201512.0,,,,,,
02851,A,A01,201501.0,,,,,,
02851,B,B01,201508.0,,,,,,
02851,B,B02,201501.0,,,,,,
02851,B,B02,201509.0,,,,,,
02856,A,A01,201501.0,,,,,,
02856,A,A02,201508.0,,,,,,
02861,A,A02,201509.0,,,,,,
02861,B,B02,201507.0,,,,,,
02861,B,B02,201508.0,,,,,,
02861,C,C02,201507.0,,,,,,
02861,C,C02,201508.0,,,,,,
02861,C,C02,201509.0,,,,,,
02861,C,C02,201510.0,,,,,,
02861,C,C02,201511.0,,,,,,
02861,C,C02,201512.0,,,,,,
02861,C,C03,201508.0,,,,,,
02867,A,A01,201507.0,,,,,,
02867,B,B01,201505.0,,,,,,
02867,B,B01,201506.0,,,,,,
02867,B,B01,201508.0,,,,,,
02867,B,B01,201509.0,,,,,,
02867,B,B01,201510.0,,,,,,
02867,B,B01,201512.0,,,,,,
02867,B,B02,201502.0,,,,,,
02867,B,B02,201503.0,,,,,,
02867,B,B02,201508.0,,,,,,
02867,B,B02,201510.0,,,,,,
02867,B,B02,201511.0,,,,,,
02871,C,C03,201506.0,,,,,,
02873,B,B01,201502.0,,,,,,
02873,B,B01,201508.0,,,,,,
02873,B,B01,201510.0,,,,,,
02875,A,A01,201508.0,,,,,,
02875,B,B01,201503.0,,,,,,
02875,B,B01,201505.0,,,,,,
02875,B,B01,201507.0,,,,,,
02875,B,B01,201509.0,,,,,,
02875,B,B01,201510.0,,,,,,
02875,B,B02,201505.0,,,,,,
02876,A,A01,201507.0,,,,,,
02876,A,A02,201511.0,,,,,,
02876,C,C03,201510.0,,,,,,
02885,B,B01,201505.0,,,,,,
02886,B,B01,201505.0,,,,,,
02888,B,B02,201511.0,,,,,,
02890,B,B01,201509.0,,,,,,
02890,B,B01,201511.0,,,,,,
02891,C,C03,201506.0,,,,,,
02891,C,C03,201508.0,,,,,,
02891,C,C03,201509.0,,,,,,
02896,B,B01,201506.0,,,,,,
02896,B,B02,201501.0,,,,,,
02896,B,B02,201502.0,,,,,,
02896,B,B02,201504.0,,,,,,
02896,B,B02,201506.0,,,,,,
02896,B,B02,201507.0,,,,,,
02896,B,B02,201508.0,,,,,,
02896,B,B02,201510.0,,,,,,
02896,B,B02,201512.0,,,,,,
02901,B,B02,201501.0,,,,,,
02906,A,A02,201508.0,,,,,,
02906,B,B01,201509.0,,,,,,
02906,B,B02,201510.0,,,,,,
02910,B,B01,201512.0,,,,,,
02911,A,A01,201508.0,,,,,,
02911,A,A01,201511.0,,,,,,
02911,B,B01,201512.0,,,,,,
02916,B,B02,201509.0,,,,,,
02916,C,C03,201501.0,,,,,,
02916,C,C03,201502.0,,,,,,
02916,C,C03,201503.0,,,,,,
02916,C,C03,201504.0,,,,,,
02916,C,C03,201505.0,,,,,,
02916,C,C03,201506.0,,,,,,
02916,C,C03,201507.0,,,,,,
02916,C,C03,201508.0,,,,,,
02916,C,C03,201509.0,,,,,,
02916,C,C03,201510.0,,,,,,
02916,C,C03,201511.0,,,,,,
02916,C,C03,201512.0,,,,,,
02918,A,A01,201505.0,,,,,,
02919,C,C03,201501.0,,,,,,
02919,C,C03,201505.0,,,,,,
02925,A,A02,201512.0,,,,,,
02925,B,B01,201507.0,,,,,,
02925,B,B01,201511.0,,,,,,
02925,B,B02,201506.0,,,,,,
02925,B,B02,201507.0,,,,,,
02925,B,B02,201512.0,,,,,,
02931,C,C02,201507.0,,,,,,
02931,C,C02,201509.0,,,,,,
02931,C,C02,201510.0,,,,,,
02931,C,C03,201505.0,,,,,,
02935,C,C03,201505.0,,,,,,
02936,B,B01,201512.0,,,,,,
02937,B,B01,201503.0,,,,,,
02937,B,B01,201505.0,,,,,,
02937,B,B01,201507.0,,,,,,
02937,B,B01,201508.0,,,,,,
02938,A,A02,201504.0,,,,,,
02944,A,A01,201501.0,,,,,,
02944,C,C01,201501.0,,,,,,
02956,A,A02,201502.0,,,,,,
02956,B,B01,201502.0,,,,,,
02956,B,B01,201504.0,,,,,,
02956,B,B01,201505.0,,,,,,
02957,B,B02,201510.0,,,,,,
02957,C,C02,201505.0,,,,,,
02957,C,C02,201512.0,,,,,,
02962,B,B01,201505.0,,,,,,
02966,B,B01,201501.0,,,,,,
02966,B,B01,201502.0,,,,,,
02966,B,B01,201503.0,,,,,,
02966,B,B01,201504.0,,,,,,
02966,B,B01,201505.0,,,,,,
02966,B,B01,201506.0,,,,,,
02966,B,B01,201508.0,,,,,,
02966,B,B01,201509.0,,,,,,
02966,B,B01,201510.0,,,,,,
02966,B,B01,201511.0,,,,,,
02966,B,B02,201511.0,,,,,,
02966,B,B02,201512.0,,,,,,
02978,B,B01,201503.0,,,,,,
02978,C,C03,201506.0,,,,,,
02980,A,A02,201507.0,,,,,,
02980,B,B01,201503.0,,,,,,
02980,B,B01,201505.0,,,,,,
02980,B,B01,201506.0,,,,,,
02980,B,B01,201511.0,,,,,,
02980,B,B01,201512.0,,,,,,
02987,A,A01,201509.0,,,,,,
02989,C,C03,201501.0,,,,,,
02991,A,A01,201503.0,,,,,,
02991,A,A01,201504.0,,,,,,
02991,A,A01,201505.0,,,,,,
02991,A,A01,201506.0,,,,,,
02991,A,A01,201509.0,,,,,,
02991,A,A01,201510.0,,,,,,
02991,A,A01,201511.0,,,,,,
02991,B,B01,201501.0,,,,,,
02991,B,B01,201505.0,,,,,,
02991,B,B01,201507.0,,,,,,
02991,B,B01,201512.0,,,,,,
02994,B,B01,201504.0,,,,,,
02996,B,B01,201506.0,,,,,,
02997,B,B02,201501.0,,,,,,
02997,B,B02,201505.0,,,,,,
02997,B,B02,201512.0,,,,,,
03004,B,B01,201510.0,,,,,,
03004,C,C02,201508.0,,,,,,
03008,B,B01,201501.0,,,,,,
03008,B,B01,201502.0,,,,,,
03008,B,B01,201503.0,,,,,,
03008,B,B01,201504.0,,,,,,
03008,B,B01,201505.0,,,,,,
03008,B,B01,201506.0,,,,,,
03010,B,B02,201503.0,,,,,,
03013,C,C03,201503.0,,,,,,
03013,C,C03,201504.0,,,,,,
03014,B,B02,201503.0,,,,,,
03016,B,B02,201506.0,,,,,,
03016,B,B02,201511.0,,,,,,
03016,C,C02,201501.0,,,,,,
03016,C,C02,201502.0,,,,,,
03016,C,C02,201505.0,,,,,,
03016,C,C02,201508.0,,,,,,
03016,C,C02,201510.0,,,,,,
03016,C,C02,201512.0,,,,,,
03020,C,C01,201512.0,,,,,,
03027,A,A02,201501.0,,,,,,
03033,A,A02,201509.0,,,,,,
03033,B,B01,201501.0,,,,,,
03033,B,B02,201505.0,,,,,,
03038,B,B01,201501.0,,,,,,
03038,B,B01,201502.0,,,,,,
03038,B,B01,201503.0,,,,,,
03038,B,B01,201512.0,,,,,,
03040,B,B01,201501.0,,,,,,
03043,A,A01,201502.0,,,,,,
03046,C,C02,201508.0,,,,,,
03046,C,C02,201511.0,,,,,,
03046,C,C02,201512.0,,,,,,
03048,C,C03,201508.0,,,,,,
03048,C,C03,201509.0,,,,,,
03048,C,C03,201511.0,,,,,,
03050,C,C03,201506.0,,,,,,
03051,C,C01,201501.0,,,,,,
03051,C,C01,201504.0,,,,,,
03051,C,C01,201505.0,,,,,,
03051,C,C01,201506.0,,,,,,
03051,C,C01,201508.0,,,,,,
03051,C,C01,201509.0,,,,,,
03054,A,A02,201505.0,,,,,,
03054,B,B01,201512.0,,,,,,
03056,A,A01,201502.0,,,,,,
03056,A,A01,201503.0,,,,,,
03056,B,B01,201502.0,,,,,,
03056,B,B01,201504.0,,,,,,
03058,A,A02,201503.0,,,,,,
03060,C,C01,201509.0,,,,,,
03061,A,A01,201512.0,,,,,,
03061,B,B01,201504.0,,,,,,
03061,B,B01,201507.0,,,,,,
03061,B,B01,201508.0,,,,,,
03061,B,B01,201512.0,,,,,,
03066,B,B01,201506.0,,,,,,
03067,B,B02,201512.0,,,,,,
03072,B,B01,201502.0,,,,,,
03075,A,A02,201512.0,,,,,,
03075,B,B01,201512.0,,,,,,
03077,A,A02,201508.0,,,,,,
03077,A,A02,201509.0,,,,,,
03077,B,B01,201501.0,,,,,,
03077,B,B01,201503.0,,,,,,
03077,B,B01,201504.0,,,,,,
03077,B,B01,201505.0,,,,,,
03077,B,B01,201506.0,,,,,,
03077,B,B01,201508.0,,,,,,
03077,B,B02,201504.0,,,,,,
03077,B,B02,201507.0,,,,,,
03077,B,B02,201508.0,,,,,,
03077,C,C02,201502.0,,,,,,
03077,C,C03,201501.0,,,,,,
03077,C,C03,201503.0,,,,,,
03077,C,C03,201504.0,,,,,,
03077,C,C03,201505.0,,,,,,
03077,C,C03,201506.0,,,,,,
03077,C,C03,201507.0,,,,,,
03077,C,C03,201508.0,,,,,,
03077,C,C03,201509.0,,,,,,
03081,B,B01,201502.0,,,,,,
03082,A,A01,201502.0,,,,,,
03082,B,B01,201501.0,,,,,,
03082,B,B01,201505.0,,,,,,
03082,B,B01,201506.0,,,,,,
03082,B,B01,201507.0,,,,,,
03082,B,B01,201508.0,,,,,,
03082,B,B01,201509.0,,,,,,
03086,B,B02,201501.0,,,,,,
03086,B,B02,201502.0,,,,,,
03086,B,B02,201505.0,,,,,,
03086,B,B02,201506.0,,,,,,
03086,B,B02,201509.0,,,,,,
03086,B,B02,201512.0,,,,,,
03087,A,A02,201507.0,,,,,,
03087,A,A02,201509.0,,,,,,
03087,A,A02,201512.0,,,,,,
03087,B,B01,201501.0,,,,,,
03087,B,B01,201502.0,,,,,,
03087,B,B01,201503.0,,,,,,
03087,B,B01,201504.0,,,,,,
03087,B,B01,201505.0,,,,,,
03087,B,B01,201506.0,,,,,,
03087,B,B01,201507.0,,,,,,
03087,B,B01,201508.0,,,,,,
03087,B,B01,201509.0,,,,,,
03087,B,B01,201511.0,,,,,,
03087,B,B01,201512.0,,,,,,
03087,B,B02,201501.0,,,,,,
03087,B,B02,201506.0,,,,,,
03087,B,B02,201508.0,,,,,,
03087,B,B02,201509.0,,,,,,
03087,B,B02,201512.0,,,,,,
03089,B,B02,201510.0,,,,,,
03089,C,C01,201504.0,,,,,,
03089,C,C01,201508.0,,,,,,
03089,C,C01,201512.0,,,,,,
03089,C,C02,201504.0,,,,,,
03090,C,C01,201505.0,,,,,,
03090,C,C01,201506.0,,,,,,
03095,A,A01,201502.0,,,,,,
03095,A,A02,201501.0,,,,,,
03095,A,A02,201504.0,,,,,,
03097,B,B01,201505.0,,,,,,
03097,B,B01,201506.0,,,,,,
03097,B,B01,201507.0,,,,,,
03097,B,B01,201509.0,,,,,,
03097,B,B01,201510.0,,,,,,
03097,B,B02,201504.0,,,,,,
03097,B,B02,201509.0,,,,,,
03097,B,B02,201510.0,,,,,,
03098,A,A01,201501.0,,,,,,
03099,A,A02,201506.0,,,,,,
03099,A,A02,201507.0,,,,,,
03099,A,A02,201510.0,,,,,,
03099,C,C03,201502.0,,,,,,
03099,C,C03,201507.0,,,,,,
03100,B,B01,201501.0,,,,,,
03100,B,B01,201505.0,,,,,,
03100,B,B01,201511.0,,,,,,
03111,A,A02,201510.0,,,,,,
03111,B,B01,201502.0,,,,,,
03111,B,B01,201504.0,,,,,,
03111,B,B01,201507.0,,,,,,
03111,B,B01,201508.0,,,,,,
03111,B,B01,201510.0,,,,,,
03111,C,C03,201501.0,,,,,,
03111,C,C03,201502.0,,,,,,
03111,C,C03,201503.0,,,,,,
03111,C,C03,201504.0,,,,,,
03111,C,C03,201509.0,,,,,,
03111,C,C03,201510.0,,,,,,
03114,A,A01,201505.0,,,,,,
03114,A,A01,201508.0,,,,,,
03114,A,A01,201509.0,,,,,,
03114,A,A01,201510.0,,,,,,
03114,A,A01,201511.0,,,,,,
03114,A,A01,201512.0,,,,,,
03114,A,A02,201510.0,,,,,,
03114,A,A02,201512.0,,,,,,
03114,B,B01,201504.0,,,,,,
03114,C,C01,201501.0,,,,,,
03114,C,C01,201502.0,,,,,,
03114,C,C01,201503.0,,,,,,
03114,C,C01,201510.0,,,,,,
03114,C,C01,201511.0,,,,,,
03117,B,B01,201504.0,,,,,,
03117,B,B01,201505.0,,,,,,
03117,B,B01,201512.0,,,,,,
03117,B,B02,201509.0,,,,,,
03120,B,B01,201501.0,,,,,,
03120,B,B01,201502.0,,,,,,
03120,B,B01,201503.0,,,,,,
03120,B,B01,201504.0,,,,,,
03120,B,B01,201505.0,,,,,,
03120,B,B01,201506.0,,,,,,
03120,B,B01,201507.0,,,,,,
03120,B,B01,201508.0,,,,,,
03120,B,B01,201509.0,,,,,,
03120,B,B01,201510.0,,,,,,
03120,B,B01,201511.0,,,,,,
03120,B,B01,201512.0,,,,,,
03120,C,C03,201501.0,,,,,,
03120,C,C03,201503.0,,,,,,
03120,C,C03,201504.0,,,,,,
03120,C,C03,201505.0,,,,,,
03120,C,C03,201506.0,,,,,,
03120,C,C03,201508.0,,,,,,
03120,C,C03,201510.0,,,,,,
03122,A,A01,201504.0,,,,,,
03122,A,A02,201508.0,,,,,,
03122,B,B01,201502.0,,,,,,
03122,B,B01,201508.0,,,,,,
03122,B,B01,201509.0,,,,,,
03122,B,B01,201512.0,,,,,,
03122,B,B02,201502.0,,,,,,
03122,B,B02,201503.0,,,,,,
03122,B,B02,201504.0,,,,,,
03122,B,B02,201506.0,,,,,,
03122,B,B02,201507.0,,,,,,
03122,B,B02,201508.0,,,,,,
03122,B,B02,201509.0,,,,,,
03122,B,B02,201510.0,,,,,,
03122,B,B02,201512.0,,,,,,
03123,A,A02,201505.0,,,,,,
03123,B,B02,201506.0,,,,,,
03127,C,C03,201508.0,,,,,,
03127,C,C03,201510.0,,,,,,
03140,B,B02,201502.0,,,,,,
03140,B,B02,201504.0,,,,,,
03140,B,B02,201505.0,,,,,,
03140,B,B02,201506.0,,,,,,
03143,B,B01,201505.0,,,,,,
03143,B,B02,201511.0,,,,,,
03144,B,B01,201503.0,,,,,,
03144,B,B01,201510.0,,,,,,
03144,B,B01,201511.0,,,,,,
03144,B,B01,201512.0,,,,,,
03145,B,B02,201501.0,,,,,,
03145,B,B02,201502.0,,,,,,
03145,B,B02,201503.0,,,,,,
03145,B,B02,201507.0,,,,,,
03145,B,B02,201509.0,,,,,,
03148,B,B02,201501.0,,,,,,
03148,B,B02,201504.0,,,,,,
03148,B,B02,201507.0,,,,,,
03148,B,B02,201509.0,,,,,,
03148,B,B02,201510.0,,,,,,
03148,B,B02,201511.0,,,,,,
03150,A,A01,201501.0,,,,,,
03150,A,A02,201510.0,,,,,,
03150,B,B01,201501.0,,,,,,
03150,B,B01,201509.0,,,,,,
03150,B,B01,201511.0,,,,,,
03150,B,B01,201512.0,,,,,,
03150,C,C03,201510.0,,,,,,
03150,C,C03,201511.0,,,,,,
03160,A,A02,201503.0,,,,,,
03160,B,B02,201504.0,,,,,,
03160,B,B02,201509.0,,,,,,
03164,C,C03,201504.0,,,,,,
03164,C,C03,201505.0,,,,,,
03166,B,B01,201502.0,,,,,,
03166,B,B02,201504.0,,,,,,
03168,A,A02,201512.0,,,,,,
03168,B,B01,201501.0,,,,,,
03168,C,C03,201507.0,,,,,,
03168,C,C03,201509.0,,,,,,
03168,C,C03,201510.0,,,,,,
03168,C,C03,201511.0,,,,,,
03168,C,C03,201512.0,,,,,,
03171,B,B02,201510.0,,,,,,
03173,B,B01,201502.0,,,,,,
03186,C,C01,201502.0,,,,,,
03186,C,C01,201507.0,,,,,,
03194,B,B01,201507.0,,,,,,
03197,B,B02,201504.0,,,,,,
03197,B,B02,201507.0,,,,,,
03198,A,A01,201512.0,,,,,,
03198,B,B01,201511.0,,,,,,
03198,B,B01,201512.0,,,,,,
03199,A,A02,201506.0,,,,,,
03199,A,A02,201508.0,,,,,,
03202,B,B01,201501.0,,,,,,
03204,A,A01,201506.0,,,,,,
03204,B,B01,201509.0,,,,,,
03204,B,B01,201512.0,,,,,,
03206,B,B02,201503.0,,,,,,
03206,B,B02,201506.0,,,,,,
03206,B,B02,201510.0,,,,,,
03211,C,C03,201501.0,,,,,,
03214,C,C01,201502.0,,,,,,
03214,C,C01,201511.0,,,,,,
03216,B,B01,201507.0,,,,,,
